,countyServed,analyteCode,year,mean_unit,waterSource,mean_value,max_value,populationServed,fips
318,Anoka,TCE,2008,ug/L,Groundwater,0.1,0.1,8630.827586,27003
319,Anoka,TCE,2009,ug/L,Groundwater,0.1,0.1,8630.827586,27003
320,Anoka,TCE,2010,ug/L,Groundwater,0.1,0.1,8935.857143,27003
321,Anoka,TCE,2011,ug/L,Groundwater,0.1,0.1,8935.857143,27003
322,Anoka,TCE,2012,ug/L,Groundwater,0.1,0.1,8935.857143,27003
323,Anoka,TCE,2013,ug/L,Groundwater,0.1,0.1,8935.857143,27003
324,Anoka,TCE,2014,ug/L,Groundwater,0.1,0.1,8935.857143,27003
325,Anoka,TCE,2015,ug/L,Groundwater,0.1,0.1,8935.857143,27003
326,Anoka,TCE,2016,ug/L,Groundwater,0.138571429,0.142857143,8935.857143,27003
327,Anoka,TCE,2017,ug/L,Groundwater,0.114285714,0.114285714,8935.857143,27003
328,Anoka,TTHM,2003,ug/L,Groundwater,5.244,6.843333333,15662.4,27003
329,Anoka,TTHM,2003,ug/L,Purchased Groundwater,2.8,2.8,516,27003
330,Anoka,TTHM,2003,ug/L,Purchased Surface Water,22.88,39.95,10088,27003
331,Anoka,TTHM,2004,ug/L,Groundwater,5.04525,5.645,11912.15,27003
332,Anoka,TTHM,2004,ug/L,Purchased Groundwater,0.6,0.6,516,27003
333,Anoka,TTHM,2004,ug/L,Purchased Surface Water,19.8325,29.1,10088,27003
334,Anoka,TTHM,2005,ug/L,Groundwater,5.10952381,5.10952381,11348.33333,27003
335,Anoka,TTHM,2005,ug/L,Purchased Groundwater,1.5,1.5,516,27003
336,Anoka,TTHM,2005,ug/L,Purchased Surface Water,17.45,36.55,10088,27003
337,Anoka,TTHM,2007,ug/L,Groundwater,5.9,5.9,11348.33333,27003
338,Anoka,TTHM,2007,ug/L,Purchased Groundwater,1.5,1.5,516,27003
339,Anoka,TTHM,2007,ug/L,Purchased Surface Water,29.08,43.2,10088,27003
340,Anoka,TTHM,2008,ug/L,Groundwater,5.636363636,5.636363636,10838.27273,27003
341,Anoka,TTHM,2008,ug/L,Purchased Groundwater,1.5,1.5,516,27003
342,Anoka,TTHM,2008,ug/L,Purchased Surface Water,22.875,46.45,10088,27003
343,Anoka,TTHM,2009,ug/L,Groundwater,7.213636364,7.213636364,10838.27273,27003
344,Anoka,TTHM,2009,ug/L,Purchased Groundwater,3.1,3.1,516,27003
345,Anoka,TTHM,2009,ug/L,Purchased Surface Water,22.8075,34.7,10088,27003
346,Anoka,TTHM,2010,ug/L,Groundwater,6.634090909,6.634090909,10838.27273,27003
347,Anoka,TTHM,2010,ug/L,Purchased Groundwater,3.1,3.1,516,27003
348,Anoka,TTHM,2010,ug/L,Purchased Surface Water,26.955,51.55,10088,27003
349,Anoka,TTHM,2011,ug/L,Groundwater,9.962272727,13.25,10838.27273,27003
350,Anoka,TTHM,2011,ug/L,Purchased Groundwater,19.6,19.6,516,27003
351,Anoka,TTHM,2011,ug/L,Purchased Surface Water,31.945,68.3,10088,27003
352,Anoka,TTHM,2013,ug/L,Groundwater,9.602727273,14.74772727,10838.27273,27003
353,Anoka,TTHM,2013,ug/L,Purchased Groundwater,26.55,27.4,516,27003
354,Anoka,TTHM,2013,ug/L,Purchased Surface Water,20.545,40,10088,27003
355,Anoka,TTHM,2014,ug/L,Groundwater,8.626363636,10.26818182,10838.27273,27003
356,Anoka,TTHM,2014,ug/L,Purchased Groundwater,15.3,15.3,516,27003
357,Anoka,TTHM,2014,ug/L,Purchased Surface Water,23.285,44.8,10088,27003
358,Anoka,TTHM,2015,ug/L,Groundwater,9.646818182,11.76136364,10838.27273,27003
359,Anoka,TTHM,2015,ug/L,Purchased Groundwater,16.6,16.6,516,27003
360,Anoka,TTHM,2015,ug/L,Purchased Surface Water,20.355,30.95,10088,27003
361,Anoka,TTHM,2016,ug/L,Groundwater,13.28318182,15.24318182,10838.27273,27003
362,Anoka,TTHM,2016,ug/L,Purchased Groundwater,23.3,23.3,516,27003
363,Anoka,TTHM,2016,ug/L,Purchased Surface Water,17.3,48.8,10088,27003
364,Anoka,TTHM,2017,ug/L,Groundwater,14.06590909,14.50454545,11023.68182,27003
365,Anoka,TTHM,2017,ug/L,Purchased Groundwater,14.4,14.4,516,27003
366,Anoka,TTHM,2017,ug/L,Purchased Surface Water,21,35.6,10138,27003
367,Anoka,Uranium,1998,ug/L,Groundwater,0.1,0.12,6427,27003
368,Anoka,Uranium,1999,ug/L,Groundwater,0.12,0.126666667,2559,27003
369,Anoka,Uranium,2001,ug/L,Groundwater,0.12,0.126666667,2559,27003
370,Anoka,Uranium,2002,ug/L,Groundwater,0.1125,0.12,6230,27003
371,Anoka,Uranium,2003,ug/L,Groundwater,0.105,0.105,6230,27003
372,Anoka,Uranium,2004,ug/L,Groundwater,0.327142857,0.372142857,17617.5,27003
373,Anoka,Uranium,2005,ug/L,Groundwater,0.443333333,0.47,15275.55556,27003
374,Anoka,Uranium,2005,ug/L,Purchased Groundwater,0.5,0.5,516,27003
375,Anoka,Uranium,2007,ug/L,Groundwater,0.443333333,0.47,15275.55556,27003
376,Anoka,Uranium,2007,ug/L,Purchased Groundwater,0.5,0.5,516,27003
377,Anoka,Uranium,2008,ug/L,Groundwater,0.443333333,0.47,15275.55556,27003
378,Anoka,Uranium,2008,ug/L,Purchased Groundwater,0.5,0.5,516,27003
379,Anoka,Uranium,2009,ug/L,Groundwater,0.443333333,0.47,15275.55556,27003
380,Anoka,Uranium,2009,ug/L,Purchased Groundwater,0.5,0.5,516,27003
381,Anoka,Uranium,2010,ug/L,Groundwater,0.443333333,0.47,15275.55556,27003
382,Anoka,Uranium,2010,ug/L,Purchased Groundwater,0.5,0.5,516,27003
383,Anoka,Uranium,2011,ug/L,Groundwater,0.443333333,0.47,15275.55556,27003
384,Anoka,Uranium,2011,ug/L,Purchased Groundwater,0.5,0.5,516,27003
385,Anoka,Uranium,2013,ug/L,Groundwater,0.443333333,0.47,15275.55556,27003
386,Anoka,Uranium,2013,ug/L,Purchased Groundwater,0.5,0.5,516,27003
387,Anoka,Uranium,2014,ug/L,Groundwater,0.443333333,0.47,15275.55556,27003
388,Anoka,Uranium,2014,ug/L,Purchased Groundwater,0.5,0.5,516,27003
389,Anoka,Uranium,2015,ug/L,Groundwater,0.449,0.473,13949.4,27003
390,Anoka,Uranium,2015,ug/L,Purchased Groundwater,0.5,0.5,516,27003
391,Anoka,Uranium,2016,pCi/L,Groundwater,0.401,0.425,13949.4,27003
392,Anoka,Uranium,2016,pCi/L,Purchased Groundwater,0.5,0.5,516,27003
393,Anoka,Uranium,2017,pCi/L,Groundwater,0.399,0.423,14122.3,27003
394,Anoka,Uranium,2017,pCi/L,Purchased Groundwater,0.5,0.5,516,27003
395,Becker,Arsenic,1998,ug/L,Groundwater,5.4,5.4,2238.25,27005
396,Becker,Arsenic,1999,ug/L,Groundwater,4.76,4.76,1615.5,27005
397,Becker,Arsenic,2001,ug/L,Groundwater,4.363333333,4.363333333,1345.666667,27005
398,Becker,Arsenic,2002,ug/L,Groundwater,5.124444444,6.502222222,1345.666667,27005
399,Becker,Arsenic,2003,ug/L,Groundwater,6.523333333,8.156666667,1345.666667,27005
400,Becker,Arsenic,2004,ug/L,Groundwater,7.12,8.633888889,1345.666667,27005
401,Becker,Arsenic,2005,ug/L,Groundwater,5.486666667,6.286666667,1345.666667,27005
402,Becker,Arsenic,2007,ug/L,Groundwater,4.247777778,4.553333333,1345.666667,27005
403,Becker,Arsenic,2008,ug/L,Groundwater,4.97,5.664444444,1345.666667,27005
404,Becker,Arsenic,2009,ug/L,Groundwater,4.282777778,5.014444444,1345.666667,27005
405,Becker,Arsenic,2010,ug/L,Groundwater,4.273333333,4.902222222,1345.666667,27005
406,Becker,Arsenic,2011,ug/L,Groundwater,4.048888889,4.336666667,1345.666667,27005
407,Becker,Arsenic,2013,ug/L,Groundwater,3.93,4.064444444,1345.666667,27005
408,Becker,Arsenic,2014,ug/L,Groundwater,3.057777778,3.155555556,1345.666667,27005
409,Becker,Arsenic,2015,ug/L,Groundwater,2.963333333,3.28,1345.666667,27005
410,Becker,Arsenic,2016,ug/L,Groundwater,2.781666667,3.374444444,1345.666667,27005
411,Becker,Arsenic,2017,ug/L,Groundwater,3.302222222,3.747777778,1393.333333,27005
412,Becker,HAA5,2003,ug/L,Groundwater,10.05,10.05,4498.5,27005
413,Becker,HAA5,2004,ug/L,Groundwater,6.8125,6.8125,4498.5,27005
414,Becker,HAA5,2005,ug/L,Groundwater,3.575,3.575,4498.5,27005
415,Becker,HAA5,2007,ug/L,Groundwater,3.575,3.575,4498.5,27005
416,Becker,HAA5,2007,ug/L,Purchased Groundwater,0.75,0.75,168,27005
417,Becker,HAA5,2008,ug/L,Groundwater,8.6,8.6,4498.5,27005
418,Becker,HAA5,2008,ug/L,Purchased Groundwater,0.75,0.75,168,27005
419,Becker,HAA5,2009,ug/L,Groundwater,8.6,8.6,4498.5,27005
420,Becker,HAA5,2009,ug/L,Purchased Groundwater,3.025,3.025,168,27005
421,Becker,HAA5,2010,ug/L,Groundwater,9.95,9.95,4498.5,27005
422,Becker,HAA5,2010,ug/L,Purchased Groundwater,5.3,5.3,168,27005
423,Becker,HAA5,2011,ug/L,Groundwater,9.95,9.95,4498.5,27005
424,Becker,HAA5,2011,ug/L,Purchased Groundwater,5.3,5.3,168,27005
425,Becker,HAA5,2013,ug/L,Groundwater,11.95,15,4498.5,27005
426,Becker,HAA5,2013,ug/L,Purchased Groundwater,3.2,3.2,168,27005
427,Becker,HAA5,2014,ug/L,Groundwater,9.325,12.5,4498.5,27005
428,Becker,HAA5,2014,ug/L,Purchased Groundwater,3.2,3.2,168,27005
429,Becker,HAA5,2015,ug/L,Groundwater,9.325,12.5,4498.5,27005
430,Becker,HAA5,2015,ug/L,Purchased Groundwater,3.2,3.2,168,27005
431,Becker,HAA5,2016,ug/L,Groundwater,9.1,10.25,4717,27005
432,Becker,HAA5,2016,ug/L,Purchased Groundwater,3.2,3.2,168,27005
433,Becker,HAA5,2017,ug/L,Groundwater,6.85,8.55,4717,27005
434,Becker,HAA5,2017,ug/L,Purchased Groundwater,4.1,4.1,168,27005
435,Becker,Nitrate,1998,mg/L,Groundwater,0.95,1.154444444,1345.666667,27005
436,Becker,Nitrate,1999,mg/L,Groundwater,0.785555556,1.068888889,1345.666667,27005
437,Becker,Nitrate,2001,mg/L,Groundwater,0.855555556,1.172222222,1345.666667,27005
438,Becker,Nitrate,2002,mg/L,Groundwater,0.756666667,1.395555556,1345.666667,27005
439,Becker,Nitrate,2003,mg/L,Groundwater,0.796666667,0.796666667,1345.666667,27005
440,Becker,Nitrate,2004,mg/L,Groundwater,0.803888889,1.066666667,1345.666667,27005
441,Becker,Nitrate,2005,mg/L,Groundwater,0.921111111,1.16,1345.666667,27005
442,Becker,Nitrate,2007,mg/L,Groundwater,0.735555556,0.954444444,1345.666667,27005
443,Becker,Nitrate,2008,mg/L,Groundwater,0.736666667,0.827777778,1345.666667,27005
444,Becker,Nitrate,2009,mg/L,Groundwater,1.047777778,1.462777778,1345.666667,27005
445,Becker,Nitrate,2010,mg/L,Groundwater,1.233333333,1.312222222,1345.666667,27005
446,Becker,Nitrate,2011,mg/L,Groundwater,1.313333333,1.413333333,1345.666667,27005
447,Becker,Nitrate,2013,mg/L,Groundwater,1.304444444,1.398888889,1345.666667,27005
448,Becker,Nitrate,2014,mg/L,Groundwater,1.157777778,1.28,1345.666667,27005
449,Becker,Nitrate,2015,mg/L,Groundwater,1.294444444,1.365555556,1345.666667,27005
450,Becker,Nitrate,2016,mg/L,Groundwater,1.271944444,1.492777778,1345.666667,27005
451,Becker,Nitrate,2017,mg/L,Groundwater,1.521888889,1.609444444,1393.333333,27005
452,Becker,PCE,1999,ug/L,Groundwater,0.2,0.2,1607.5,27005
453,Becker,PCE,2000,ug/L,Groundwater,0.2,0.2,1452,27005
454,Becker,PCE,2001,ug/L,Groundwater,0.2,0.2,1260.5,27005
455,Becker,PCE,2002,ug/L,Groundwater,0.2,0.2,1260.5,27005
456,Becker,PCE,2003,ug/L,Groundwater,0.2,0.2,1260.5,27005
457,Becker,PCE,2004,ug/L,Groundwater,0.2,0.2,1393.333333,27005
458,Becker,PCE,2005,ug/L,Groundwater,0.2,0.2,1393.333333,27005
459,Becker,PCE,2006,ug/L,Groundwater,0.2,0.2,1393.333333,27005
460,Becker,PCE,2007,ug/L,Groundwater,0.2,0.2,1393.333333,27005
461,Becker,PCE,2008,ug/L,Groundwater,0.2,0.2,1393.333333,27005
462,Becker,PCE,2009,ug/L,Groundwater,0.2,0.2,1393.333333,27005
463,Becker,PCE,2010,ug/L,Groundwater,0.2,0.2,1393.333333,27005
464,Becker,PCE,2011,ug/L,Groundwater,0.2,0.2,1393.333333,27005
465,Becker,PCE,2012,ug/L,Groundwater,0.2,0.2,1393.333333,27005
466,Becker,PCE,2013,ug/L,Groundwater,0.233333333,0.233333333,1393.333333,27005
467,Becker,PCE,2014,ug/L,Groundwater,0.233333333,0.233333333,1393.333333,27005
468,Becker,PCE,2015,ug/L,Groundwater,0.233333333,0.233333333,1393.333333,27005
469,Becker,PCE,2016,ug/L,Groundwater,0.3,0.3,1393.333333,27005
470,Becker,PCE,2017,ug/L,Groundwater,0.3,0.3,1393.333333,27005
471,Becker,Radium,2002,pCi/L,Groundwater,0.793333333,0.793333333,1615.5,27005
472,Becker,Radium,2003,pCi/L,Groundwater,0.793333333,0.793333333,1615.5,27005
473,Becker,Radium,2004,pCi/L,Groundwater,0.793333333,0.793333333,1615.5,27005
474,Becker,Radium,2005,pCi/L,Groundwater,0.793333333,0.793333333,1615.5,27005
475,Becker,Radium,2007,pCi/L,Groundwater,0.793333333,0.793333333,1615.5,27005
476,Becker,Radium,2008,pCi/L,Groundwater,0.868333333,0.893333333,1615.5,27005
477,Becker,Radium,2009,pCi/L,Groundwater,0.883333333,0.908333333,1615.5,27005
478,Becker,Radium,2010,pCi/L,Groundwater,0.883333333,0.908333333,1615.5,27005
479,Becker,Radium,2011,pCi/L,Groundwater,0.965,1.065,1615.5,27005
480,Becker,Radium,2013,pCi/L,Groundwater,1.121111111,1.187777778,1345.666667,27005
481,Becker,Radium,2014,pCi/L,Groundwater,1.133333333,1.2,1345.666667,27005
482,Becker,Radium,2015,pCi/L,Groundwater,1.122222222,1.222222222,1345.666667,27005
483,Becker,Radium,2016,pCi/L,Groundwater,1.122222222,1.222222222,1345.666667,27005
484,Becker,Radium,2017,pCi/L,Groundwater,0.944444444,1.111111111,1393.333333,27005
485,Becker,TCE,1999,ug/L,Groundwater,0.1,0.1,1607.5,27005
486,Becker,TCE,2000,ug/L,Groundwater,0.1,0.1,1452,27005
487,Becker,TCE,2001,ug/L,Groundwater,0.1,0.1,1260.5,27005
488,Becker,TCE,2002,ug/L,Groundwater,0.1,0.1,1260.5,27005
489,Becker,TCE,2003,ug/L,Groundwater,0.1,0.1,1260.5,27005
490,Becker,TCE,2004,ug/L,Groundwater,0.1,0.1,1393.333333,27005
491,Becker,TCE,2005,ug/L,Groundwater,0.1,0.1,1393.333333,27005
492,Becker,TCE,2006,ug/L,Groundwater,0.1,0.1,1393.333333,27005
493,Becker,TCE,2007,ug/L,Groundwater,0.1,0.1,1393.333333,27005
494,Becker,TCE,2008,ug/L,Groundwater,0.1,0.1,1393.333333,27005
495,Becker,TCE,2009,ug/L,Groundwater,0.1,0.1,1393.333333,27005
496,Becker,TCE,2010,ug/L,Groundwater,0.1,0.1,1393.333333,27005
497,Becker,TCE,2011,ug/L,Groundwater,0.1,0.1,1393.333333,27005
498,Becker,TCE,2012,ug/L,Groundwater,0.1,0.1,1393.333333,27005
499,Becker,TCE,2013,ug/L,Groundwater,0.144444444,0.144444444,1393.333333,27005
500,Becker,TCE,2014,ug/L,Groundwater,0.144444444,0.144444444,1393.333333,27005
501,Becker,TCE,2015,ug/L,Groundwater,0.144444444,0.144444444,1393.333333,27005
502,Becker,TCE,2016,ug/L,Groundwater,0.166666667,0.166666667,1393.333333,27005
503,Becker,TCE,2017,ug/L,Groundwater,0.166666667,0.166666667,1393.333333,27005
504,Becker,TTHM,2003,ug/L,Groundwater,16.65,16.65,4498.5,27005
505,Becker,TTHM,2004,ug/L,Groundwater,9.75,9.75,4498.5,27005
506,Becker,TTHM,2005,ug/L,Groundwater,2.85,2.85,4498.5,27005
507,Becker,TTHM,2007,ug/L,Groundwater,2.85,2.85,4498.5,27005
508,Becker,TTHM,2007,ug/L,Purchased Groundwater,1.9,1.9,168,27005
509,Becker,TTHM,2008,ug/L,Groundwater,7.9,7.9,4498.5,27005
510,Becker,TTHM,2008,ug/L,Purchased Groundwater,1.9,1.9,168,27005
511,Becker,TTHM,2009,ug/L,Groundwater,7.9,7.9,4498.5,27005
512,Becker,TTHM,2009,ug/L,Purchased Groundwater,3.1,3.1,168,27005
513,Becker,TTHM,2010,ug/L,Groundwater,20,20,4498.5,27005
514,Becker,TTHM,2010,ug/L,Purchased Groundwater,4.3,4.3,168,27005
515,Becker,TTHM,2011,ug/L,Groundwater,20,20,4498.5,27005
516,Becker,TTHM,2011,ug/L,Purchased Groundwater,4.3,4.3,168,27005
517,Becker,TTHM,2013,ug/L,Groundwater,31.55,33.1,4498.5,27005
518,Becker,TTHM,2013,ug/L,Purchased Groundwater,10.1,10.1,168,27005
519,Becker,TTHM,2014,ug/L,Groundwater,17.25,19,4498.5,27005
520,Becker,TTHM,2014,ug/L,Purchased Groundwater,10.1,10.1,168,27005
521,Becker,TTHM,2015,ug/L,Groundwater,18.225,20.5,4498.5,27005
522,Becker,TTHM,2015,ug/L,Purchased Groundwater,10.1,10.1,168,27005
523,Becker,TTHM,2016,ug/L,Groundwater,17.5,21.6,4498.5,27005
524,Becker,TTHM,2016,ug/L,Purchased Groundwater,10.1,10.1,168,27005
525,Becker,TTHM,2017,ug/L,Groundwater,19.025,21.825,4717,27005
526,Becker,TTHM,2017,ug/L,Purchased Groundwater,4.2,4.2,168,27005
527,Beltrami,Arsenic,1998,ug/L,Groundwater,1.475,1.475,3497.5,27007
528,Beltrami,Arsenic,1999,ug/L,Groundwater,1.375,1.375,1804.5,27007
529,Beltrami,Arsenic,2001,ug/L,Groundwater,1.302222222,1.302222222,1610.666667,27007
530,Beltrami,Arsenic,2002,ug/L,Groundwater,1.291111111,1.483333333,1610.666667,27007
531,Beltrami,Arsenic,2003,ug/L,Groundwater,1.147272727,1.304545455,1395.727273,27007
532,Beltrami,Arsenic,2004,ug/L,Groundwater,1.147272727,1.304545455,1395.727273,27007
533,Beltrami,Arsenic,2005,ug/L,Groundwater,1.546923077,1.68,1189.076923,27007
534,Beltrami,Arsenic,2007,ug/L,Groundwater,1.563076923,1.763076923,1189.076923,27007
535,Beltrami,Arsenic,2008,ug/L,Groundwater,1.662142857,1.964285714,1107.714286,27007
536,Beltrami,Arsenic,2009,ug/L,Groundwater,1.771724138,2.223448276,1071.586207,27007
537,Beltrami,Arsenic,2010,ug/L,Groundwater,1.744375,2.12625,975.1875,27007
538,Beltrami,Arsenic,2011,ug/L,Groundwater,1.744375,2.12625,975.1875,27007
539,Beltrami,Arsenic,2013,ug/L,Groundwater,1.903125,2.456875,975.1875,27007
540,Beltrami,Arsenic,2014,ug/L,Groundwater,2.08875,2.595,975.1875,27007
541,Beltrami,Arsenic,2015,ug/L,Groundwater,2.08875,2.595,975.1875,27007
542,Beltrami,Arsenic,2016,ug/L,Groundwater,1.95984375,2.47875,975.1875,27007
543,Beltrami,Arsenic,2017,ug/L,Groundwater,1.75375,2.08875,975.25,27007
544,Beltrami,HAA5,2003,ug/L,Groundwater,6.41,6.466666667,4874.333333,27007
545,Beltrami,HAA5,2004,ug/L,Groundwater,6.621666667,6.65,4874.333333,27007
546,Beltrami,HAA5,2005,ug/L,Groundwater,5.533333333,5.533333333,4874.333333,27007
547,Beltrami,HAA5,2007,ug/L,Groundwater,5.8,5.8,4874.333333,27007
548,Beltrami,HAA5,2008,ug/L,Groundwater,16.63333333,16.63333333,4874.333333,27007
549,Beltrami,HAA5,2009,ug/L,Groundwater,10.06166667,10.28333333,4874.333333,27007
550,Beltrami,HAA5,2010,ug/L,Groundwater,9.066666667,9.066666667,4874.333333,27007
551,Beltrami,HAA5,2011,ug/L,Groundwater,5.133333333,5.133333333,4874.333333,27007
552,Beltrami,HAA5,2013,ug/L,Groundwater,7.646666667,8.6,4874.333333,27007
553,Beltrami,HAA5,2014,ug/L,Groundwater,9.116666667,9.566666667,4874.333333,27007
554,Beltrami,HAA5,2015,ug/L,Groundwater,8.85,9.133333333,4874.333333,27007
555,Beltrami,HAA5,2016,ug/L,Groundwater,11.71666667,11.9,4874.666667,27007
556,Beltrami,HAA5,2017,ug/L,Groundwater,9.433333333,9.433333333,4874.666667,27007
557,Beltrami,Nitrate,1998,mg/L,Groundwater,0.057777778,0.057777778,1609.555556,27007
558,Beltrami,Nitrate,1999,mg/L,Groundwater,0.097777778,0.148888889,1609.555556,27007
559,Beltrami,Nitrate,2001,mg/L,Groundwater,0.303636364,0.454545455,1327.818182,27007
560,Beltrami,Nitrate,2002,mg/L,Groundwater,0.89,1.115833333,1222.166667,27007
561,Beltrami,Nitrate,2003,mg/L,Groundwater,0.7375,0.885,1222.166667,27007
562,Beltrami,Nitrate,2004,mg/L,Groundwater,0.535925926,0.617777778,1146.703704,27007
563,Beltrami,Nitrate,2005,mg/L,Groundwater,0.508666667,0.586,1037.866667,27007
564,Beltrami,Nitrate,2007,mg/L,Groundwater,0.478,0.58,1037.866667,27007
565,Beltrami,Nitrate,2008,mg/L,Groundwater,0.456666667,0.577333333,1037.866667,27007
566,Beltrami,Nitrate,2009,mg/L,Groundwater,0.394,0.435,1037.866667,27007
567,Beltrami,Nitrate,2010,mg/L,Groundwater,0.42875,0.558125,975.1875,27007
568,Beltrami,Nitrate,2011,mg/L,Groundwater,0.450625,0.581875,975.1875,27007
569,Beltrami,Nitrate,2013,mg/L,Groundwater,0.450625,0.574375,975.1875,27007
570,Beltrami,Nitrate,2014,mg/L,Groundwater,0.498125,0.60625,975.1875,27007
571,Beltrami,Nitrate,2015,mg/L,Groundwater,0.341875,0.37125,975.1875,27007
572,Beltrami,Nitrate,2016,mg/L,Groundwater,0.46793125,0.6125,975.1875,27007
573,Beltrami,Nitrate,2017,mg/L,Groundwater,0.3430625,0.3875,975.25,27007
574,Beltrami,PCE,1999,ug/L,Groundwater,0.2,0.2,3994.75,27007
575,Beltrami,PCE,2000,ug/L,Groundwater,0.2,0.2,1655.6,27007
576,Beltrami,PCE,2001,ug/L,Groundwater,0.2,0.2,1450,27007
577,Beltrami,PCE,2002,ug/L,Groundwater,0.2,0.2,1450,27007
578,Beltrami,PCE,2003,ug/L,Groundwater,0.2,0.2,1450,27007
579,Beltrami,PCE,2004,ug/L,Groundwater,0.2,0.2,1450,27007
580,Beltrami,PCE,2005,ug/L,Groundwater,0.2,0.2,1341.153846,27007
581,Beltrami,PCE,2006,ug/L,Groundwater,0.2,0.2,1341.153846,27007
582,Beltrami,PCE,2007,ug/L,Groundwater,0.2,0.2,1341.153846,27007
583,Beltrami,PCE,2008,ug/L,Groundwater,0.2,0.2,1248.928571,27007
584,Beltrami,PCE,2009,ug/L,Groundwater,0.2,0.2,1248.928571,27007
585,Beltrami,PCE,2010,ug/L,Groundwater,0.2,0.2,1169.666667,27007
586,Beltrami,PCE,2011,ug/L,Groundwater,0.2,0.2,1098.75,27007
587,Beltrami,PCE,2012,ug/L,Groundwater,0.2,0.2,1098.75,27007
588,Beltrami,PCE,2013,ug/L,Groundwater,0.2,0.2,1098.75,27007
589,Beltrami,PCE,2014,ug/L,Groundwater,0.2,0.2,1098.75,27007
590,Beltrami,PCE,2015,ug/L,Groundwater,0.2,0.2,1098.75,27007
591,Beltrami,PCE,2016,ug/L,Groundwater,0.3875,0.3875,1098.75,27007
592,Beltrami,PCE,2017,ug/L,Groundwater,0.35,0.35,1098.75,27007
593,Beltrami,Radium,2002,pCi/L,Groundwater,0.37,0.37,122.2857143,27007
594,Beltrami,Radium,2003,pCi/L,Groundwater,0.365555556,0.365555556,1608.444444,27007
595,Beltrami,Radium,2004,pCi/L,Groundwater,0.372631579,0.372631579,1525.631579,27007
596,Beltrami,Radium,2005,pCi/L,Groundwater,0.444545455,0.499090909,1325.545455,27007
597,Beltrami,Radium,2007,pCi/L,Groundwater,0.435454545,0.517272727,1325.545455,27007
598,Beltrami,Radium,2008,pCi/L,Groundwater,0.463076923,0.509230769,1186.769231,27007
599,Beltrami,Radium,2009,pCi/L,Groundwater,0.479655172,0.56,1071.586207,27007
600,Beltrami,Radium,2010,pCi/L,Groundwater,0.505,0.645,975.1875,27007
601,Beltrami,Radium,2011,pCi/L,Groundwater,0.518125,0.62625,975.1875,27007
602,Beltrami,Radium,2013,pCi/L,Groundwater,0.518125,0.62625,975.1875,27007
603,Beltrami,Radium,2014,pCi/L,Groundwater,0.576875,0.685,975.1875,27007
604,Beltrami,Radium,2015,pCi/L,Groundwater,0.586875,0.695,975.1875,27007
605,Beltrami,Radium,2016,pCi/L,Groundwater,0.605625,0.71375,975.1875,27007
606,Beltrami,Radium,2017,pCi/L,Groundwater,0.593125,0.66375,975.25,27007
607,Beltrami,TCE,1999,ug/L,Groundwater,0.1,0.1,3994.75,27007
608,Beltrami,TCE,2000,ug/L,Groundwater,0.1,0.1,1655.6,27007
609,Beltrami,TCE,2001,ug/L,Groundwater,0.1,0.1,1450,27007
610,Beltrami,TCE,2002,ug/L,Groundwater,0.1,0.1,1450,27007
611,Beltrami,TCE,2003,ug/L,Groundwater,0.1,0.1,1450,27007
612,Beltrami,TCE,2004,ug/L,Groundwater,0.1,0.1,1450,27007
613,Beltrami,TCE,2005,ug/L,Groundwater,0.1,0.1,1341.153846,27007
614,Beltrami,TCE,2006,ug/L,Groundwater,0.1,0.1,1341.153846,27007
615,Beltrami,TCE,2007,ug/L,Groundwater,0.1,0.1,1341.153846,27007
616,Beltrami,TCE,2008,ug/L,Groundwater,0.1,0.1,1248.928571,27007
617,Beltrami,TCE,2009,ug/L,Groundwater,0.1,0.1,1248.928571,27007
618,Beltrami,TCE,2010,ug/L,Groundwater,0.1,0.1,1169.666667,27007
619,Beltrami,TCE,2011,ug/L,Groundwater,0.1,0.1,1098.75,27007
620,Beltrami,TCE,2012,ug/L,Groundwater,0.1,0.1,1098.75,27007
621,Beltrami,TCE,2013,ug/L,Groundwater,0.1,0.1,1098.75,27007
622,Beltrami,TCE,2014,ug/L,Groundwater,0.1,0.1,1098.75,27007
623,Beltrami,TCE,2015,ug/L,Groundwater,0.1,0.1,1098.75,27007
624,Beltrami,TCE,2016,ug/L,Groundwater,0.1625,0.1625,1098.75,27007
625,Beltrami,TCE,2017,ug/L,Groundwater,0.15,0.15,1098.75,27007
626,Beltrami,TTHM,2003,ug/L,Groundwater,5.316666667,5.633333333,4874.333333,27007
627,Beltrami,TTHM,2004,ug/L,Groundwater,5.541666667,5.7,4874.333333,27007
628,Beltrami,TTHM,2005,ug/L,Groundwater,5.566666667,5.566666667,4874.333333,27007
629,Beltrami,TTHM,2007,ug/L,Groundwater,20.26666667,20.26666667,4874.333333,27007
630,Beltrami,TTHM,2008,ug/L,Groundwater,24.86666667,24.86666667,4874.333333,27007
631,Beltrami,TTHM,2009,ug/L,Groundwater,23.82833333,24.01666667,4874.333333,27007
632,Beltrami,TTHM,2010,ug/L,Groundwater,19.9,19.9,4874.333333,27007
633,Beltrami,TTHM,2011,ug/L,Groundwater,9.233333333,9.233333333,4874.333333,27007
634,Beltrami,TTHM,2013,ug/L,Groundwater,14.73,17.86666667,4874.333333,27007
635,Beltrami,TTHM,2014,ug/L,Groundwater,14.48333333,15.7,4874.333333,27007
